2nd world war	World_War_II
phi	Philadelphia_Eagles
phi	Philadelphia_Phillies
phi	Philadelphia_Soul
phi	Philippines
phi	Phillip_Island_Grand_Prix_Circuit
phi	Boston_University
phi	Iowa_State_University
physics	Physics
physics	Nobel_Prize_in_Physics
physics	Physics_(Aristotle)
piano	Piano
piano	Keyboard_instrument
pop	Pop_music
pop	Billboard_200
pop	Billboard_Hot_100
pop	Contemporary_R&B
pop	Country_music
pop	Dance_music
pop	Electronic_music
pop	Glenn_Scobey_Warner
pop	Gregg_Popovich
pop	Iggy_Pop
pop	J-pop
pop	Mainstream_Top_40_(Pop_Songs)
pop	Pop_rock
pop	Population
pop	Rock_music
pop	Russian_pop
pop	Soul_music
pop	UK_Singles_Chart
pop	Billboard_(magazine)
pop	Billboard_charts
pop	Contemporary_Christian_music
pop	Indie_pop
pop	Popular_culture
port	Portland_Pirates
port	F.C._Porto
port	Portugal
port	Computer_port_(hardware)
port klang	Port_Klang
port klang	Port_Klang_Komuter_station
portugal	Portugal
portugal	1991_Portuguese_Grand_Prix
portugal	Banco_de_Portugal
portugal	Hungary_national_football_team
portugal	Kingdom_of_Portugal
portugal	Portugal_at_the_1980_Summer_Olympics
portugal	Portugal_national_football_team
portugal	Portuguese_Air_Force
portugal	Portuguese_American
portugal	Portuguese_Army
portugal	Portuguese_Empire
portugal	Portuguese_Malacca
portugal	Portuguese_language
portugal	Portuguese_people
portugal	Seven_Years'_War
power	Power_Architecture
power	Electrical_engineering
power	Electricity_generation
power	Politics
power	Power_station
power	Power_supply
power	BC_Hydro
power	Nuclear_power
power	Prime_Minister_of_the_United_Kingdom
pres	Present_tense
pres	President
pro	Providence_Bruins
pro	Providence_Reds
pro	Final_Cut_Pro
pro	Pro_Football_Hall_of_Fame
pro	National_Football_League
ps2	PS/2_connector
ps2	PlayStation
padova	Calcio_Padova
padova	Padua
padova	Petrarca_Rugby
padova	Province_of_Padua
padua	Calcio_Padova
padua	Orto_botanico_di_Padova
padua	Padua
padua	Petrarca_Rugby
padua	Province_of_Padua
padua	Roman_Catholic_Diocese_of_Padua
padua	Stadio_Plebiscito
padua	University_of_Padua
panasonic	Panasonic
pandora radio	Pandora_Radio
paris	14th_arrondissement_of_Paris
paris	1900_Summer_Olympics
paris	1924_Summer_Olympics
paris	6th_arrondissement_of_Paris
paris	7th_arrondissement_of_Paris
paris	Arrondissements_of_Paris
paris	Bibliothèque_nationale_de_France
paris	Council_of_Paris
paris	France
paris	French_Open
paris	French_Third_Republic
paris	Gare_du_Nord
paris	Government_of_France
paris	Les_Halles
paris	Liberation_of_Paris
paris	Lutetia
paris	New_York_City
paris	Notre_Dame_de_Paris
paris	Palace_of_Versailles
paris	Palais_Garnier
paris	Paris
paris	Paris_(mythology)
paris	Paris_Club
paris	Paris_Commune
paris	Paris_Masters
paris	Paris_Métro
paris	Paris_Peace_Accords
paris	Paris_aire_urbaine
paris	Siege_of_Paris_(1590)
paris	Stade_Français
paris	Stade_Roland_Garros
paris	Stade_de_France
paris	Treaty_of_Paris_(1763)
paris	Treaty_of_Paris_(1814)
paris	University_of_Paris
paris	Vélib'
paris	École_Normale_Supérieure
paris	Élysée_Palace
paris	Île-de-France
parliament	Australian_House_of_Representatives
parliament	Austrian_Parliament
parliament	Austrian_Parliament_Building
parliament	Bundestag
parliament	Council_of_Representatives_of_Iraq
parliament	Diet_(assembly)
parliament	Diet_of_Hungary
parliament	European_Parliament
parliament	Grand_National_Assembly_of_Turkey
parliament	Great_Britain
parliament	House_of_Commons_of_Canada
parliament	House_of_Commons_of_the_United_Kingdom
parliament	House_of_Lords
parliament	Legislative_Assembly_of_Queensland
parliament	Lok_Sabha
parliament	Member_of_Parliament
parliament	Palace_of_Westminster
parliament	Parliament_(band)
parliament	Parliament_of_Australia
parliament	Parliament_of_Jordan
parliament	Parliament_of_Madagascar
parliament	Parliament_of_Malaysia
parliament	Parliament_of_New_South_Wales
parliament	Parliament_of_the_Cook_Islands
parliament	Parliament_of_the_United_Kingdom
parliament	Parliament-Funkadelic
parliament	Reichstag_(German_Empire)
parliament	Scottish_Parliament
parliament	State_Duma
parliament	States-General_of_the_Netherlands
parliament	United_Kingdom_of_Great_Britain_and_Ireland
parliament	Verkhovna_Rada
parliament	Walloon_Parliament
parliament	Government_of_France
parliament	Knesset
parliament	Legislative_Assembly_of_Ontario
parliament	Legislative_Council_of_Upper_Canada
parliament	New_South_Wales_Legislative_Assembly
parliament	Parliamentary_system
patriots	2005_New_England_Patriots_season
patriots	2007_New_England_Patriots_season
patriots	2008_New_England_Patriots_season
patriots	New_England_Patriots
patriots	Patriot_(American_Revolution)
patriots	Patriots_(faction)
patriots	United_States
patriots	Venezuela
patton	Big_Boi
patton	George_S._Patton
paul banks	Paul_Banks_(singer)
pebble beach	AT&T_Pebble_Beach_National_Pro-Am
pebble beach	Monterey_Sports_Car_Championships
pebble beach	Pebble_Beach_Concours_d'Elegance
pebble beach	Pebble_Beach_Golf_Links
pen	Pen
pen	Penalty_shootout
pennsylvania	Battle_of_Gettysburg
pennsylvania	Penn_Quakers_football
pennsylvania	Pennsylvania
pennsylvania	Pennsylvania_Dutch
pennsylvania	Pennsylvania_House_of_Representatives
pennsylvania	Philadelphia
pennsylvania	University_of_Pennsylvania
pentagon	The_Pentagon
pentagon	United_States_Department_of_Defense
petersburg	Petersburg_(novel)
petersburg	Saint_Petersburg
petersburg	Saint_Petersburg_State_University
petrograd	Saint_Petersburg
petrograd	Saint_Petersburg_State_University
physicist	Physicist
physicist	Physics
physicist	United_States
pietersen	Kevin_Pietersen
planet	Planets_in_astrology
planet	Earth
planet	Jupiter
planet	Mars
planet	Mercury_(planet)
planet	Saturn
planet	Venus
playboy	Playboy
playboy	Australian_Playboy
playboy	Playboy_Club
playboy	Playboy_Enterprises
playboy	Playboy_Playmate
playboy	Playboy_TV
pocahontas	Pocahontas
pocahontas	Pocahontas_(1995_film)
police	Bangladesh
police	Ittihad_El-Shorta
police	Metropolitan_Police_Service
police	New_Zealand_Police
police	Police
police	Police_procedural
police	Royal_Thai_Police
police	West_Yorkshire_Police
police	Afghan_National_Police
police	Gestapo
police	Militsiya
police	Ministry_of_Internal_Affairs_(Russia)
police	National_Police_Agency_(Japan)
police	Royal_Canadian_Mounted_Police
police	San_Francisco_Police_Department
police	South_Yorkshire_Police
political figure	Politician
politician	New_South_Wales_Legislative_Assembly
politician	Politician
politician	Politics
politician	Politics_of_Australia
politician	Democratic_Unionist_Party
politician	Liberal_Party_(UK)
politician	Maryland_House_of_Delegates
politician	Parliament_of_Australia
politician	Politics_of_Russia
politician	Politics_of_the_Soviet_Union
politics	History
politics	Politics
politics	Politics_(Aristotle)
politics	Politics_of_India
politics	Politics_in_The_Simpsons
politics	Politics_of_Australia
population	Demographics_of_India
population	Population
population	United_States_Census_Bureau
population	World_population
population	Demographics
population	Russians
post	Mail
post	National_Post
post	New_York_Post
post	Pittsburgh_Post-Gazette
post	The_Christian_Post
post	The_Jerusalem_Post
post	The_Washington_Post
post	Blog
powerpoint	Microsoft_PowerPoint
prague	Charles_University_in_Prague
prague	Czech_Technical_University_in_Prague
prague	Peace_of_Prague_(1866)
prague	Prague
prague	Prague_Václav_Havel_Airport
pre-columbian era	Pre-Columbian_era
presidency	President
presidency	President_of_Afghanistan
presidency	President_of_Austria
presidency	President_of_France
presidency	President_of_Guatemala
presidency	President_of_Iraq
presidency	President_of_Mexico
presidency	President_of_Pakistan
presidency	President_of_Russia
presidency	President_of_Turkey
presidency	President_of_the_United_States
presidency	Leaders_of_South_Vietnam
presidency	Presidency_of_Barack_Obama
presidency	Presidency_of_Bill_Clinton
presidency	Presidency_of_George_W._Bush
presidency	President_of_Ukraine
presidency	President_of_Zanzibar
presidency	President_of_the_Republic_of_China
presidency	President_of_the_United_Nations_Security_Council
presidency	Professional_wrestling_authority_figures
president	Abraham_Lincoln
president	Barack_Obama
president	Bill_Clinton
president	Board_of_directors
president	Chairman
president	Chief_Justice
president	Chief_executive_officer
president	Entrepreneur
president	European_Central_Bank
president	Franklin_D._Roosevelt
president	French_Polynesia
president	George_W._Bush
president	George_Washington
president	Harry_S._Truman
president	Jimmy_Carter
president	John_F._Kennedy
president	Kurdistan_Regional_Government
president	Leaders_of_South_Vietnam
president	Mahinda_Rajapaksa
president	Mayor
president	Presidency_of_Bill_Clinton
president	Presidency_of_George_W._Bush
president	President
president	President_of_Afghanistan
president	President_of_Austria
president	President_of_Dagestan
president	President_of_Finland
president	President_of_France
president	President_of_Guatemala
president	President_of_Iraq
president	President_of_Mexico
president	President_of_Pakistan
president	President_of_Russia
president	President_of_Turkey
president	President_of_Ukraine
president	President_of_Zanzibar
president	President_of_the_Democratic_Republic_of_the_Congo
president	President_of_the_Pontifical_Commission_for_Vatican_City_State
president	President_of_the_Republic_of_China
president	President_of_the_United_Nations_General_Assembly
president	President_of_the_United_Nations_Security_Council
president	President_of_the_United_States
president	Prime_Minister_of_Italy
president	Prime_Minister_of_Spain
president	Professional_wrestling_authority_figures
president	Provisional_Government_of_the_French_Republic
president	Ronald_Reagan
president	Speaker_(politics)
president	State_legislature_(United_States)
president	Thomas_Jefferson
president	United_States
president	United_States_presidential_election
president	Vice_President_of_the_United_States
president	Charles_de_Gaulle
president	Executive_(government)
president	Heinz_Fischer
president	Lyndon_B._Johnson
president	Premier_of_the_Republic_of_China
president	Woodrow_Wilson
president clinton	Bill_Clinton
president john adams	John_Adams
presidential	President
presidential	President_of_Afghanistan
presidential	President_of_France
presidential	President_of_Pakistan
presidential	President_of_Russia
presidential	President_of_Ukraine
presidential	President_of_the_Republic_of_China
presidential	President_of_the_United_States
presidential	Presidential_system
presidential	United_States_presidential_election
presidential	Woodrow_Wilson
presidential	President_of_Austria
presidential	President_of_Finland
presidential	President_of_Guatemala
presidential	President_of_Mexico
presidential	President_of_Turkey
presidential	President_of_Zanzibar
prince edward island	Prince_Edward_Island
prince edward island	Prohibition_in_Canada
princeton	Princeton_Theological_Seminary
princeton	Princeton_Tigers
princeton	Princeton_Tigers_football
princeton	Princeton_University
princeton	Princeton_University_Press
princeton	The_Princeton_Review
princeton	US_Indoor_Championships
producer	Actor
producer	Composer
producer	Film_producer
producer	Record_producer
producer	Academy_Award_for_Best_Picture
producer	Film
producer	Film_director
program	Ram_Records_(UK)
program	Computer_program
program	Application_software
program	Education
program	Feud_(professional_wrestling)
program	History_of_the_Kuomintang_cultural_policy
program	The_Colbert_Report
prophet	Muhammad
prophet	Prophet
prophet	Prophets_in_Islam
prophet	Moses
prophet muhammad	Muhammad
prophet muhammad	Muhammad_in_Islam
protestants	Huguenot
protestants	Lutheranism
protestants	Protestant_Reformation
protestants	Protestantism
province	Administrative_divisions_of_Cambodia
province	Ecclesiastical_province
province	Executive_Council_of_British_Columbia
province	Governorates_of_Jordan
province	Istanbul_Province
province	Nationalities_and_regions_of_Spain
province	Ontario
province	Province
province	Province_of_Massachusetts_Bay
province	Province_of_Padua
province	Provinces_and_territories_of_Canada
province	Provinces_of_Argentina
province	Provinces_of_Cambodia
province	Provinces_of_Indonesia
province	Provinces_of_Italy
province	Provinces_of_Madagascar
province	Provinces_of_Prussia
province	Provinces_of_Sri_Lanka
province	Provinces_of_Thailand
province	Provinces_of_Turkey
province	Provinces_of_Vietnam
province	Provinces_of_the_Democratic_Republic_of_the_Congo
province	Provinces_of_the_Netherlands
province	Roman_province
province	Taiwan_Province
province	The_Province
province	Adana_Province
province	Administrative_divisions_of_Ukraine
province	British_Columbia
province	British_North_America
province	Dutch_Republic
province	Gotland
province	ISO_3166-2:GB
province	New_Brunswick
province	Newfoundland_and_Labrador
province	Nova_Scotia
province	Province_of_Canada
province	Seventeen_Provinces
province	States_of_Austria
provinces	Ecclesiastical_province
provinces	Historic_counties_of_England
provinces	Province
provinces	Provinces_and_territories_of_Canada
provinces	Provinces_of_Argentina
provinces	Provinces_of_Indonesia
provinces	Provinces_of_Italy
provinces	Provinces_of_Prussia
provinces	Provinces_of_Sri_Lanka
provinces	Provinces_of_Thailand
provinces	Provinces_of_Turkey
provinces	Provinces_of_Vietnam
provinces	Provinces_of_the_Netherlands
provinces	Roman_province
provinces	Administrative_divisions_of_Cambodia
provinces	Administrative_divisions_of_Ukraine
provinces	Counties_of_England
provinces	Provinces_of_Cambodia
provinces	Provinces_of_Madagascar
provinces	Provinces_of_the_Democratic_Republic_of_the_Congo
psychologists	Psychology
puchong	Puchong
pune	Pune
pune	Pune_Warriors_India
punjab	India
punjab	Pakistan
punjab	Punjab_region
punjab	Punjabi_language
punjab	Punjabi_people
purdue	Purdue_Boilermakers
purdue	Purdue_Boilermakers_football
purdue	Purdue_University
radar	Radar
radio	Radio
radio	BBC_Radio
radio	BBC_Radio_4
radio	Military_communications
radio	Radio_network
radio	Single_(music)
radio	Sports_radio
radio	ABC_News_Radio
radio	ABC_Radio_and_Regional_Content
radio	All-news_radio
radio	CBS_Radio
radio	Fox_News_Radio
radio	Internet_radio
radio	Live_radio
radio	Radio_in_the_United_States
radio	Talk_radio
radio	WNBC_(AM)
railroad	Rail_transport
railroad	First_Transcontinental_Railroad
ram	Fast_bowling
ram	Random-access_memory
ram	Solid-state_drive
ram	Aries_(astrology)
ram	Derby_County_F.C.
ram	Ram_Records_(UK)
ram	St._Louis_Rams
rap	Eclipse_Foundation
rap	Hip_hop_music
rap	Linguistics
rap	RAP_(football_club)
rap	Rapping
rap	SK_Rapid_Wien
religion	Religion
religion	Catholicism
religion	Christianity
religion	Maya_religion
religion	Religion_in_Sri_Lanka
religion	Religion_in_ancient_Rome
religion	Catholic_Church
religion	Germanic_paganism
religion	Hinduism
religion	Islam
religion	Judaism
religion	Lutheranism
religion	Religion_in_ancient_Greece
religion	Serer_religion
religion	Zoroastrianism
rome	Italian_Campaign_(World_War_II)
rome	Rome
rome	1960_Summer_Olympics
rome	A.S._Roma
rome	Ancient_Roman_architecture
rome	Ancient_Rome
rome	Battle_of_Monte_Cassino
rome	Byzantine_Empire
rome	Cardinal_Vicar
rome	Catholic_Church
rome	Diocese_of_Rome
rome	Epistle_to_the_Romans
rome	Food_and_Agriculture_Organization
rome	Holy_See
rome	Italy
rome	Kingdom_of_Italy
rome	Papal_States
rome	Paris
rome	Pope
rome	Religion_in_ancient_Rome
rome	Roman_Britain
rome	Roman_Curia
rome	Roman_Empire
rome	Roman_art
rome	Roman_mythology
rome	Secretary_of_State
rome	Slavery_in_ancient_Rome
rome	Vatican_City
rome	Western_Roman_Empire
rtl	Fibre-reinforced_plastic
rtl	New_York_State_Right_to_Life_Party
rtl	RTL_(French_radio)
rtl	RTL_4
rtl	RTL_Group
rtl	RTL_Nederland
rtl	RTL_Television
rtl	RTL_Televizija
rtl	RTL_Télé_Lëtzebuerg
rtl	RTL9
rtl	Realtek
rtl	Réseau_de_transport_de_Longueuil
rush	Rush_(band)
rush	2112_(album)
rush	Benjamin_Rush
rush	Chicago_Rush
rush	Edmonton_Rush
rush	Geoffrey_Rush
rush	Ian_Rush
rush	Jennifer_Rush
rush	Juncaceae
rush	Juncus
rush	Otis_Rush
rush	Richard_Rush
rush	Rush_(Rush_album)
rush	Rush_(wrestler)
rush	Rush_Limbaugh
rush	The_Rush_Limbaugh_Show
rush	California_Gold_Rush
rush	Juncus_effusus
rush	Rush_(gridiron_football)
russia	Russia
russia	Arctic_convoys_of_World_War_II
russia	Buddhism_in_Russia
russia	Commonwealth_of_Independent_States
russia	Constitution_of_Russia
russia	Dagestan
russia	Eastern_Front_(World_War_I)
russia	Eastern_Front_(World_War_II)
russia	Federal_Security_Service_(Russia)
russia	French_invasion_of_Russia
russia	Government_of_Russia
russia	Grand_Duchy_of_Moscow
russia	International_Federation_of_the_Phonographic_Industry
russia	Islam_in_Russia
russia	Kievan_Rus'
russia	Ministry_of_Internal_Affairs_(Russia)
russia	Moscow_Kremlin
russia	Murmansk_Oblast
russia	October_Revolution
russia	Operation_Barbarossa
russia	Politics_of_Russia
russia	President_of_Russia
russia	Prime_Minister_of_Russia
russia	Privatization_in_Russia
russia	Roman_Catholicism_in_Russia
